OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,Affordable,Middle,HighEnd,Affordability_Index
2851,37,119,1605,1,371190016051,Block Group 1,"Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina",152900.0,170.0,5,0,0,0,0,0,0,0,0,0,0,21,24,18,14,26,4,28,12,11,7,0,0,0,0,0,614,866.0,64db73d5-064e-4e37-b623-c820c8f775fe,10880149.3461304,13544.3728291445,82,81,7,0.4823529411764706
2852,37,119,1912,2,371190019122,Block Group 2,"Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina",152800.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,40,0,0,0,0,0,0,0,0,0,0,270,1347.0,52044bc0-ee3e-461f-a2ee-eed48f0cffb9,9834032.98425293,17281.6040778054,31,40,0,0.43661971830985913
2853,37,119,1400,2,371190014002,Block Group 2,"Block Group 2, Census Tract 14, Mecklenburg County, North Carolina",376300.0,415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,31,21,53,112,107,74,0,0,0,0,447,1219.0,5bfbb2f7-61fb-4b84-ba7f-c749b4a43908,11310060.8994751,17806.01014496,9,225,181,0.021686746987951807
2854,37,119,600,1,371190006001,Block Group 1,"Block Group 1, Census Tract 6, Mecklenburg County, North Carolina",313800.0,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,32,9,12,29,16,57,0,0,0,0,229,1195.0,2d8a3738-cec8-4744-a0ca-c4e49bc38e80,3940934.78082275,9395.53447917543,10,113,73,0.05102040816326531
2855,37,119,1608,1,371190016081,Block Group 1,"Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina",98700.0,253.0,0,0,0,0,0,0,0,0,0,32,32,6,65,38,31,0,13,21,15,0,0,0,0,0,0,0,625,829.0,b1391c91-8894-466a-ab58-8b06bf888a36,11730277.6233521,16211.8555050537,204,49,0,0.8063241106719368
2856,37,119,6209,1,371190062091,Block Group 1,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",340300.0,365.0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,66,12,39,26,0,36,0,161,0,0,0,0,100,1569.0,a8193266-d9af-49cb-afba-49e4b9400663,12257484.4243164,17551.8226831802,91,113,161,0.2493150684931507
2857,37,119,3105,2,371190031052,Block Group 2,"Block Group 2, Census Tract 31.05, Mecklenburg County, North Carolina",307500.0,758.0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,58,54,67,71,85,199,137,41,17,0,0,0,245,1297.0,1fc53295-c7c9-4e2d-bbd1-42b81a167043,20404467.8572388,20242.730831581,87,476,195,0.11477572559366754
2858,37,119,3007,2,371190030072,Block Group 2,"Block Group 2, Census Tract 30.07, Mecklenburg County, North Carolina",546900.0,674.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,44,16,84,138,208,138,14,0,16,0,,dbda452f-bc93-42c0-a662-17533e345d7e,24979226.4369507,25095.7690734909,16,144,514,0.02373887240356083
2859,37,119,6303,2,371190063032,Block Group 2,"Block Group 2, Census Tract 63.03, Mecklenburg County, North Carolina",336200.0,1040.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,24,98,82,231,213,198,139,0,47,0,0,515,1553.0,376fbcc8-9ede-46b1-a15c-5d8b761abcd7,37205294.3053589,24270.1316308503,8,648,384,0.007692307692307693
2860,37,119,6010,4,371190060104,Block Group 4,"Block Group 4, Census Tract 60.10, Mecklenburg County, North Carolina",119900.0,165.0,0,0,0,0,0,0,0,0,16,16,14,0,23,17,14,65,0,0,0,0,0,0,0,0,0,0,253,1068.0,92df2f72-daae-42cf-9854-4d3dc599513c,29046398.9492188,27653.6948297436,100,65,0,0.6060606060606061
2861,37,119,2003,4,371190020034,Block Group 4,"Block Group 4, Census Tract 20.03, Mecklenburg County, North Carolina",334100.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,11,0,68,132,32,25,0,0,0,0,0,,c7260e9a-c62f-4e81-9dbd-b9dfa2d13584,19277994.8363647,23691.1100722245,20,211,57,0.06944444444444445
2862,37,119,1911,2,371190019112,Block Group 2,"Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina",146800.0,443.0,0,7,0,0,0,0,0,0,0,28,0,0,66,15,121,109,69,12,9,0,7,0,0,0,0,0,383,1056.0,1dc79fcb-05e2-471b-9472-0fdae2127786,11179834.5534668,17872.1012497859,237,199,7,0.5349887133182845
2863,37,119,5838,1,371190058381,Block Group 1,"Block Group 1, Census Tract 58.38, Mecklenburg County, North Carolina",318100.0,669.0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,17,52,156,21,241,129,0,8,0,0,0,198,1743.0,bde39064-bce7-4f0e-87a8-63618073b857,10657603.7719116,12923.6901190821,45,487,137,0.06726457399103139
2864,37,119,5916,1,371190059161,Block Group 1,"Block Group 1, Census Tract 59.16, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,1026.0,170fd654-d667-4879-b99f-68867f0faaa7,25740265.8338623,22102.0885477801,0,0,0,0.0
2865,37,119,1701,2,371190017012,Block Group 2,"Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina",195800.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,6,0,24,0,0,8,0,0,0,0,938,878.0,10544fa6-60c2-4089-bdb8-de490735b99e,4314205.55853271,9663.37648762074,19,39,8,0.2878787878787879
2866,37,119,5715,1,371190057151,Block Group 1,"Block Group 1, Census Tract 57.15, Mecklenburg County, North Carolina",191000.0,826.0,0,0,0,0,0,0,0,0,0,15,25,8,8,67,79,136,117,82,88,156,14,18,13,0,0,0,85,1213.0,b2dc7c1e-fb40-4a70-835b-4193d7146c66,196922617.558167,61949.8797979662,202,579,45,0.24455205811138014
2867,37,119,3008,3,371190030083,Block Group 3,"Block Group 3, Census Tract 30.08, Mecklenburg County, North Carolina",288900.0,720.0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,74,61,96,148,238,0,36,42,0,0,11,129,,3e69a81c-808e-4e8e-8053-c03d5a39b79e,24183302.7029419,21947.9851769493,14,617,89,0.019444444444444445
2868,37,119,1606,1,371190016061,Block Group 1,"Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina",207400.0,379.0,0,0,0,0,0,0,0,0,0,0,0,0,39,53,46,12,33,44,32,93,0,17,10,0,0,0,464,1006.0,8e2a4836-0079-4eea-a6dd-9b32f3f14434,14066482.1983032,18037.7033276406,138,214,27,0.3641160949868074
2869,37,119,6009,1,371190060091,Block Group 1,"Block Group 1, Census Tract 60.09, Mecklenburg County, North Carolina",134800.0,418.0,0,0,0,0,0,0,0,0,0,0,12,44,3,124,66,79,32,31,13,0,8,6,0,0,0,0,130,897.0,1eef948b-4c75-4e4f-a34a-0e27714ea2cd,37231396.8179932,28083.0796167222,249,155,14,0.5956937799043063
2870,37,119,5826,2,371190058262,Block Group 2,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",157900.0,570.0,3,0,0,0,0,0,0,0,0,0,25,15,26,97,72,149,79,61,25,8,0,10,0,0,0,0,314,1401.0,6d32203d-f7ff-4574-8f01-defc340480b3,28849360.1845093,31080.6159272492,238,322,10,0.41754385964912283
2871,37,119,5831,1,371190058311,Block Group 1,"Block Group 1, Census Tract 58.31, Mecklenburg County, North Carolina",290800.0,539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,55,246,208,16,0,0,0,0,0,575,1232.0,c37c00b4-6e15-4486-a775-67331f78e43a,16781027.3415527,17901.9117963187,14,509,16,0.025974025974025976
2872,37,119,1607,1,371190016071,Block Group 1,"Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina",153800.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,45,56,38,3,0,0,23,0,0,0,0,0,949,992.0,8ed50ccf-af93-4494-a4b7-f5bba7f9e6ba,19644840.5088501,18972.9462590784,103,97,23,0.4618834080717489
2873,37,119,900,1,371190009001,Block Group 1,"Block Group 1, Census Tract 9, Mecklenburg County, North Carolina",267200.0,188.0,0,0,0,0,0,0,0,0,13,0,6,4,9,9,0,27,10,6,29,35,22,18,0,0,0,0,49,1236.0,cdce0503-bd26-4b85-9398-f050beb8011e,6012896.75537109,10879.2128032862,41,107,40,0.21808510638297873
2874,37,119,3008,1,371190030081,Block Group 1,"Block Group 1, Census Tract 30.08, Mecklenburg County, North Carolina",389200.0,638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,27,73,213,133,163,0,0,0,0,110,1933.0,83cc7f9b-bcfd-484a-8c57-1c461f624d63,22082209.8221436,26006.7610941853,0,342,296,0.0
2875,37,119,5812,3,371190058123,Block Group 3,"Block Group 3, Census Tract 58.12, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1057.0,1649c884-fdba-416d-8b61-aa51f372a8d7,23213065.4527588,20453.8703047838,0,0,0,0.0
2876,37,119,5517,1,371190055171,Block Group 1,"Block Group 1, Census Tract 55.17, Mecklenburg County, North Carolina",251600.0,1025.0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,19,114,82,268,234,256,22,0,0,0,0,8,266,1621.0,ee0a9eac-ee30-44dc-8968-c6fa5ca94aec,20450915.0247803,21224.1631263613,41,954,30,0.04
2877,37,119,5404,2,371190054042,Block Group 2,"Block Group 2, Census Tract 54.04, Mecklenburg County, North Carolina",119600.0,500.0,0,0,0,0,0,0,0,0,0,0,0,46,70,171,101,41,12,38,0,0,0,0,21,0,0,0,264,1287.0,33b7f947-76d7-4d35-a38c-5f8017a1294a,24429227.0968018,19896.2579110492,388,91,21,0.776
2878,37,119,2702,3,371190027023,Block Group 3,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",799500.0,355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,14,18,20,14,58,144,48,14,0,43,1375.0,b35a49e9-1a4f-4d97-8b01-5a9f1bb063c2,7608612.39782715,15507.1243989267,14,63,278,0.03943661971830986
2879,37,119,5839,1,371190058391,Block Group 1,"Block Group 1, Census Tract 58.39, Mecklenburg County, North Carolina",347200.0,592.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,41,104,309,124,9,0,0,0,0,532,1177.0,fe74f004-7f2f-4fe1-b7af-d4f264fde89c,28923884.869751,29924.77667145,5,454,133,0.008445945945945946
2880,37,119,5711,1,371190057111,Block Group 1,"Block Group 1, Census Tract 57.11, Mecklenburg County, North Carolina",264600.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,20,15,48,33,0,9,0,0,0,0,15,,870d23c4-9025-4eb1-aab7-da4955f8c1b5,20911741.7950439,19691.9704580411,18,125,9,0.11842105263157894
2881,37,119,5513,1,371190055131,Block Group 1,"Block Group 1, Census Tract 55.13, Mecklenburg County, North Carolina",234200.0,675.0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,148,30,16,141,162,90,16,25,0,0,0,0,53,2043.0,0d62cea2-1d82-4932-9607-548af684fa5f,13059491.2457275,17253.2501733085,195,439,41,0.28888888888888886
2882,37,119,2300,2,371190023002,Block Group 2,"Block Group 2, Census Tract 23, Mecklenburg County, North Carolina",154000.0,114.0,0,0,0,0,0,5,0,0,11,0,16,6,14,0,0,31,0,0,5,0,7,14,0,5,0,0,806,803.0,d324be13-6df4-4e54-96f4-1077c20cb5c3,17055582.0617676,21239.6102265966,52,36,26,0.45614035087719296
2883,37,119,100,2,371190001002,Block Group 2,"Block Group 2, Census Tract 1, Mecklenburg County, North Carolina",324000.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,150,0,0,0,0,0,0,720,1798.0,1ae0d526-e248-45de-92f9-180f5d974321,1931299.31311035,5561.7070286697,0,228,0,0.0
2884,37,119,1918,2,371190019182,Block Group 2,"Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina",141400.0,307.0,0,0,0,0,5,0,0,0,21,30,15,11,0,19,80,91,0,23,12,0,0,0,0,0,0,0,645,1050.0,85850e94-4f27-4112-91b0-02d8a6d865f5,9017015.5479126,11898.1989830221,181,126,0,0.5895765472312704
2885,37,119,3108,1,371190031081,Block Group 1,"Block Group 1, Census Tract 31.08, Mecklenburg County, North Carolina",101600.0,45.0,0,0,0,0,0,0,0,10,11,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,649,981.0,694e5c02-9241-4806-bb74-77fbc06c9024,4445421.54040527,12835.5276281816,45,0,0,1.0
2886,37,119,5717,2,371190057172,Block Group 2,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",145500.0,350.0,0,0,19,0,0,0,0,0,0,0,0,20,0,46,110,18,24,78,11,24,0,0,0,0,0,0,66,1365.0,3b02afc8-0212-4624-a399-aa51a000bd64,25073246.6751099,23934.9836056007,195,155,0,0.5571428571428572
2887,37,119,2400,2,371190024002,Block Group 2,"Block Group 2, Census Tract 24, Mecklenburg County, North Carolina",295200.0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,8,27,0,21,22,11,5,47,0,0,0,328,1081.0,05766355-3056-409e-84cd-36543cc5ff33,4459292.18304443,8904.39727314291,33,78,63,0.1896551724137931
2888,37,119,3007,3,371190030073,Block Group 3,"Block Group 3, Census Tract 30.07, Mecklenburg County, North Carolina",667200.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,55,329,78,122,12,14,114,,5e2eb993-9870-4b17-b97d-93e3e9103bfc,23332830.3179932,30081.6120503615,0,60,610,0.0
2889,37,119,5706,4,371190057064,Block Group 4,"Block Group 4, Census Tract 57.06, Mecklenburg County, North Carolina",240200.0,660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,19,79,117,70,171,0,0,44,0,0,22,99,1348.0,6153fb17-61e5-4c78-a193-3da774c47627,65661502.1050415,35512.1741308818,138,456,66,0.20909090909090908
2890,37,119,6104,2,371190061042,Block Group 2,"Block Group 2, Census Tract 61.04, Mecklenburg County, North Carolina",194000.0,334.0,0,0,0,0,0,0,0,0,0,0,15,0,12,14,40,20,87,50,69,17,10,0,0,0,0,0,257,1076.0,68518c4e-715f-4d15-b864-706d84bbccb7,71403880.5585938,39097.9273408024,81,243,10,0.24251497005988024
2891,37,119,3902,3,371190039023,Block Group 3,"Block Group 3, Census Tract 39.02, Mecklenburg County, North Carolina",157500.0,16.0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,298,771.0,e0cbc5d4-b992-42a7-baf1-dd7aa92c831d,16277087.3982544,21286.8182961361,16,0,0,1.0
2892,37,119,5524,4,371190055244,Block Group 4,"Block Group 4, Census Tract 55.24, Mecklenburg County, North Carolina",131600.0,509.0,0,0,18,0,0,0,0,14,0,0,0,10,14,179,74,53,35,77,20,0,0,0,0,15,0,0,128,1278.0,974f2ccc-d71b-4be5-b80e-c535ada655ab,20580941.9711304,27237.7029885938,309,185,15,0.6070726915520629
2893,37,119,5844,2,371190058442,Block Group 2,"Block Group 2, Census Tract 58.44, Mecklenburg County, North Carolina",448200.0,1379.0,0,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,61,106,270,445,434,13,0,0,12,343,1738.0,79789a1e-4e76-46c7-a3b7-548669b7c3bd,31380368.0952759,30157.8056603946,38,437,904,0.02755620014503263
2894,37,119,3109,2,371190031092,Block Group 2,"Block Group 2, Census Tract 31.09, Mecklenburg County, North Carolina",34200.0,61.0,0,7,0,16,0,9,0,9,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,516,994.0,b39494d6-7937-4672-ad23-8b0dfd5682e2,2723502.76171875,7958.97505148932,61,0,0,1.0
2895,37,119,5514,2,371190055142,Block Group 2,"Block Group 2, Census Tract 55.14, Mecklenburg County, North Carolina",300000.0,386.0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,92,32,34,89,49,55,0,0,0,0,570,1165.0,2ab39383-54ff-4a62-b317-2a71076b0b9a,17265535.4144897,28853.4691935558,35,247,104,0.09067357512953368
2896,37,119,4800,3,371190048003,Block Group 3,"Block Group 3, Census Tract 48, Mecklenburg County, North Carolina",92300.0,194.0,0,0,0,0,0,7,0,0,29,11,6,37,30,7,0,7,0,0,32,21,7,0,0,0,0,0,282,696.0,044710dd-b339-4820-847f-506364ba4312,16954671.2280884,20407.5428301744,127,60,7,0.654639175257732
2897,37,119,5401,2,371190054012,Block Group 2,"Block Group 2, Census Tract 54.01, Mecklenburg County, North Carolina",98300.0,622.0,0,26,0,0,0,0,16,0,36,15,43,58,141,116,0,92,24,14,13,0,0,28,0,0,0,0,450,931.0,495d4557-0075-4d04-8a7f-92d3b9e7c05b,53457346.7652588,37422.0303526992,451,143,28,0.72508038585209
2898,37,119,5401,1,371190054011,Block Group 1,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",123400.0,631.0,12,13,0,19,0,0,0,0,15,10,0,27,107,120,257,51,0,0,0,0,0,0,0,0,0,0,529,1155.0,5656c6d7-49b6-4a5b-ae52-141db740f297,44936481.3699951,33132.1758292003,580,51,0,0.919175911251981
2899,37,119,500,3,371190005003,Block Group 3,"Block Group 3, Census Tract 5, Mecklenburg County, North Carolina",298200.0,395.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,60,98,160,0,34,0,0,0,0,347,1662.0,af5e3158-c57b-4dda-9326-a9a7abfc8798,9806734.04003906,12869.5786271531,26,335,34,0.06582278481012659
2900,37,119,5812,1,371190058121,Block Group 1,"Block Group 1, Census Tract 58.12, Mecklenburg County, North Carolina",305100.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,0,42,95,174,198,149,47,0,0,0,0,250,1090.0,8ee6b5a6-369a-4157-b92f-e5e6e162ba7c,25083813.3829346,22166.2679555035,63,509,196,0.08203125
2901,37,119,1918,1,371190019181,Block Group 1,"Block Group 1, Census Tract 19.18, Mecklenburg County, North Carolina",135300.0,156.0,0,0,0,0,0,0,0,9,11,0,0,0,17,13,68,11,0,9,18,0,0,0,0,0,0,0,67,922.0,6bd8f01b-774c-4274-997a-b7dd337a70d3,6493990.65911865,11691.5582155558,118,38,0,0.7564102564102564
2902,37,119,4302,2,371190043022,Block Group 2,"Block Group 2, Census Tract 43.02, Mecklenburg County, North Carolina",88400.0,308.0,0,0,0,0,0,0,0,12,19,68,34,25,31,13,69,28,0,9,0,0,0,0,0,0,0,0,655,893.0,e31915fa-4f8d-4fb1-8f73-3f91a842c227,17850241.1490479,24481.4186401797,271,37,0,0.8798701298701299
2903,37,119,5826,1,371190058261,Block Group 1,"Block Group 1, Census Tract 58.26, Mecklenburg County, North Carolina",162200.0,202.0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,41,49,43,20,13,0,0,0,0,0,0,0,21,1239.0,9639cf63-ac84-4af5-820b-1d7321a3afd9,20144837.769104,18271.2640153265,77,125,0,0.3811881188118812
2904,37,119,5509,2,371190055092,Block Group 2,"Block Group 2, Census Tract 55.09, Mecklenburg County, North Carolina",149400.0,456.0,0,0,0,0,0,0,0,0,0,0,15,0,15,82,119,65,127,18,0,15,0,0,0,0,0,0,127,1559.0,9a8b3c83-61f5-4194-b9cc-a219d0c9214f,14175783.2723999,16825.0260241381,231,225,0,0.506578947368421
2905,37,119,5716,2,371190057162,Block Group 2,"Block Group 2, Census Tract 57.16, Mecklenburg County, North Carolina",158100.0,797.0,11,10,0,14,0,0,0,0,0,0,0,0,21,66,215,189,155,87,29,0,0,0,0,0,0,0,254,1153.0,6d9259d7-b3a7-447b-b70c-d426f37e8bc6,13994946.6367188,17257.2612753245,337,460,0,0.4228356336260979
2906,37,119,4302,1,371190043021,Block Group 1,"Block Group 1, Census Tract 43.02, Mecklenburg County, North Carolina",85400.0,125.0,0,0,0,0,0,0,0,25,0,0,30,14,21,35,0,0,0,0,0,0,0,0,0,0,0,0,267,838.0,04ac4368-b5f2-457b-8d65-81aa7e0a5779,6709968.59954834,11823.5914722417,125,0,0,1.0
2907,37,119,980200,1,371199802001,Block Group 1,"Block Group 1, Census Tract 9802, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,f467df42-a64c-47f1-aaec-ec936779c473,121839869.358582,57450.7270232981,0,0,0,0.0
2908,37,119,5823,3,371190058233,Block Group 3,"Block Group 3, Census Tract 58.23, Mecklenburg County, North Carolina",270500.0,657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,97,30,70,179,186,27,0,0,0,0,10,241,1660.0,ee8b6276-f841-4b65-9d62-e8f329bc00b4,17691299.5135498,18656.3532873465,58,562,37,0.0882800608828006
2909,37,119,5712,1,371190057121,Block Group 1,"Block Group 1, Census Tract 57.12, Mecklenburg County, North Carolina",212200.0,749.0,0,0,13,0,0,0,0,0,0,0,0,0,10,27,22,114,123,269,139,21,0,0,11,0,0,0,163,1282.0,06c29f47-166a-47a5-845a-220b0c0df156,39625054.9264526,30062.0197364019,72,666,11,0.09612817089452604
2910,37,119,5843,1,371190058431,Block Group 1,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",314400.0,416.0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,13,40,25,48,41,111,27,7,79,0,0,0,51,1639.0,fe2df1de-6c38-49ef-919b-22d77c22e9f0,20709291.230896,20852.3275935812,38,265,113,0.09134615384615384
2911,37,119,5401,3,371190054013,Block Group 3,"Block Group 3, Census Tract 54.01, Mecklenburg County, North Carolina",111300.0,294.0,0,0,0,0,0,0,0,0,0,0,48,49,0,111,62,9,0,15,0,0,0,0,0,0,0,0,250,721.0,ea18787f-7f00-4aff-99c1-de95f26868e9,28103291.5485229,31196.790428116,270,24,0,0.9183673469387755
2912,37,119,4800,2,371190048002,Block Group 2,"Block Group 2, Census Tract 48, Mecklenburg County, North Carolina",84700.0,219.0,0,0,0,0,0,0,0,0,39,23,9,82,0,17,27,13,0,0,9,0,0,0,0,0,0,0,207,923.0,82e0c64f-2df2-4548-b6bb-15d5c4cf9873,7022314.38745117,11212.1937452245,197,22,0,0.8995433789954338
2913,37,119,1507,1,371190015071,Block Group 1,"Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina",,34.0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,541,895.0,c2b7f096-66fc-449f-b8ed-6708f36e5930,5583469.03790283,9515.27790521498,34,0,0,1.0
2914,37,119,2200,4,371190022004,Block Group 4,"Block Group 4, Census Tract 22, Mecklenburg County, North Carolina",904200.0,337.0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,38,28,37,31,30,85,72,0,296,1538.0,7c8da356-a075-4eef-b903-f1769fe60881,15531243.4404907,21126.8735868916,16,66,255,0.04747774480712166
2915,37,119,1914,1,371190019141,Block Group 1,"Block Group 1, Census Tract 19.14, Mecklenburg County, North Carolina",160700.0,108.0,0,7,0,0,0,0,0,0,0,0,0,10,0,23,5,21,19,7,16,0,0,0,0,0,0,0,533,914.0,e91ec4ac-d1d4-4ed4-baf8-a6baff4e226d,21957347.4474487,25961.6463950815,45,63,0,0.4166666666666667
2916,37,119,4200,3,371190042003,Block Group 3,"Block Group 3, Census Tract 42, Mecklenburg County, North Carolina",97400.0,65.0,0,0,0,0,0,0,0,0,0,0,7,19,7,16,0,0,0,0,0,0,0,16,0,0,0,0,128,973.0,646c4be6-498f-4b35-bcb1-60a53fa53c84,6207921.07720947,10161.2003545536,49,0,16,0.7538461538461538
2917,37,119,3106,1,371190031061,Block Group 1,"Block Group 1, Census Tract 31.06, Mecklenburg County, North Carolina",209400.0,508.0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,41,62,94,160,53,71,0,0,0,0,0,0,366,1058.0,273d3331-da70-499b-bc59-970071ed33c3,14413365.2165527,18900.7615952691,68,440,0,0.13385826771653545
2918,37,119,1916,2,371190019162,Block Group 2,"Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina",118000.0,560.0,0,0,0,0,0,0,0,21,0,22,73,9,81,103,34,99,36,72,10,0,0,0,0,0,0,0,379,901.0,7e0ce831-d5c7-471f-8064-32994706c315,20297182.2176514,20105.6121116784,343,217,0,0.6125
2919,37,119,1910,2,371190019102,Block Group 2,"Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina",142900.0,412.0,0,0,0,0,0,0,0,0,0,0,0,19,28,79,112,103,28,33,0,10,0,0,0,0,0,0,93,1223.0,6f58c71d-a496-4f2e-8aec-f918fe7d949e,8595490.64416504,14474.155806894,238,174,0,0.5776699029126213
2920,37,119,1922,2,371190019222,Block Group 2,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",124600.0,666.0,0,0,0,0,0,0,0,9,0,0,42,28,86,171,116,149,11,54,0,0,0,0,0,0,0,0,264,962.0,ca9943e2-9e09-4e46-bdac-65ed0dacbfff,25476033.0829468,30831.3201680977,452,214,0,0.6786786786786787
2921,37,119,1910,3,371190019103,Block Group 3,"Block Group 3, Census Tract 19.10, Mecklenburg County, North Carolina",134500.0,258.0,10,0,0,0,0,0,0,0,0,0,8,16,25,42,74,43,14,26,0,0,0,0,0,0,0,0,238,942.0,550a6b9f-2752-4a0b-a603-96950ebed11e,9515554.42614746,17437.0982595432,175,83,0,0.6782945736434108
2922,37,119,4100,4,371190041004,Block Group 4,"Block Group 4, Census Tract 41, Mecklenburg County, North Carolina",199300.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,17,25,0,9,0,4,0,0,0,0,244,958.0,ffdad957-6918-4ab7-93de-65ee960b1487,7531339.31445313,12671.9752826072,8,65,4,0.1038961038961039
2923,37,119,5913,3,371190059133,Block Group 3,"Block Group 3, Census Tract 59.13, Mecklenburg County, North Carolina",187100.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,32,32,0,0,0,14,0,0,0,0,510,1143.0,b2f0f2da-8ed7-45e8-b100-7dced90ab131,19325085.4848633,20114.8155540101,18,93,14,0.144
2924,37,119,4304,1,371190043041,Block Group 1,"Block Group 1, Census Tract 43.04, Mecklenburg County, North Carolina",97000.0,467.0,0,0,0,0,0,0,0,0,62,15,0,103,76,77,78,53,3,0,0,0,0,0,0,0,0,0,579,970.0,eec93887-9135-49e5-9fa5-67be80f01793,31817374.2947998,23617.7668785028,411,56,0,0.880085653104925
2925,37,119,6204,4,371190062044,Block Group 4,"Block Group 4, Census Tract 62.04, Mecklenburg County, North Carolina",268900.0,547.0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,61,0,72,95,41,133,45,52,0,18,0,0,123,1197.0,6cc64f73-6661-4c46-be2c-ae3ba6b46416,16947969.828125,18347.7641950394,91,341,115,0.1663619744058501
